t,o,h,l,c,v
1728097200,2400.65,2402.65,2389,2398.8,887094
1728100800,2398.75,2408,2395.85,2404.25,390904
1728104400,2404.3,2417.05,2403.55,2416.6,488557
1728108000,2416.7,2425.5,2411.7,2422.85,432176
1728111600,2422.85,2424.9,2413.35,2413.5,784301
1728115200,2413.5,2420,2413.35,2418.25,389574
1728118800,2418.25,2426.8,2417.05,2423.55,400932
1728122400,2423.5,2425.55,2415.95,2417.95,242168
1728126000,2418,2421.05,2415.8,2416.4,210282
1728129600,2416.45,2422,2415.7,2421.9,156600
1728133200,2421.85,2423,2407.2,2408.95,558255
1728136800,2408.95,2419,2404,2413.45,1156222
1728140400,2413.55,2416.3,2405.3,2414.1,340962
1728144000,2414.15,2415.3,2401.95,2403.9,510735
1728147600,2403.9,2410.15,2401.25,2409.55,247503
1728151200,2409.55,2411.2,2395.1,2401.85,652516
1728154800,2401.8,2401.85,2391.95,2395.75,367509
1728158400,2395.75,2398.95,2388.6,2391.5,345854
1728162000,2391.65,2408.4,2391.3,2402.5,359178
1728165600,2402.45,2418.8,2402.1,2417.3,391452
1728169200,2417.35,2418.75,2410.2,2413.55,201500
1728172800,2413.75,2414.95,2406,2409.65,150265
1728176400,2409.5,2421.85,2407.8,2419.85,484389
1728180000,2419.85,2421.45,2412.95,2415.25,233901
1728183600,2415.25,2420.55,2412.1,2412.8,405365
1728187200,2412.8,2419.45,2409,2414.4,420389
1728190800,2414.25,2416.8,2410.35,2415.6,312657
1728194400,2415.65,2419.9,2412.25,2414.65,193691
1728198000,2414.7,2418.3,2414.65,2415.85,109290
1728201600,2415.85,2425,2414.15,2419.3,761171
1728205200,2419.25,2426.25,2418.5,2420.55,458962
1728208800,2420.5,2421.05,2417.45,2418.65,315105
1728212400,2418.65,2429,2417.7,2425.1,535074
1728216000,2425.05,2432.6,2423.2,2428.15,595265
1728219600,2428.15,2436.65,2427.5,2429.25,424550
1728223200,2429.2,2456.45,2425.35,2451.75,1580929
1728226800,2451.5,2454.15,2437.9,2445.45,1074869
1728230400,2445.4,2451.9,2435.4,2435.65,721367
1728234000,2435.8,2442.95,2434.4,2440.5,315017
1728237600,2440.45,2448.15,2439.7,2444.8,325316
1728241200,2444.85,2451.7,2437.65,2440.55,349719
1728244800,2440.35,2443.15,2436.15,2437.3,277650
1728248400,2437.3,2441.6,2414.3,2416.75,941045
1728252000,2416.75,2431.2,2416.3,2430.8,409729
1728255600,2430.8,2444.1,2430.7,2438.65,867304
1728259200,2438.65,2489.55,2434.5,2487.75,2711349
1728262800,2487.6,2497.8,2482.25,2495.45,1521090
1728266400,2495.45,2511.6,2494.1,2503.55,1737539
1728270000,2503.5,2510.45,2486.05,2494,1394487
1728273600,2494.15,2497.3,2485.15,2486.45,503694
1728277200,2486.35,2492.6,2480.6,2483.95,542770
1728280800,2484,2490.4,2482.05,2489.35,455530
1728284400,2489.4,2491.55,2476.45,2479.55,547861
1728288000,2479.5,2488.4,2478.95,2481.55,495440
1728291600,2481.55,2481.75,2447.6,2457.7,2412156
1728295200,2457.7,2457.75,2437,2448.25,1429567
1728298800,2448.35,2476,2438.1,2475.1,1798635
1728302400,2475.1,2475.6,2461.4,2464.75,731614
1728306000,2464.7,2484.6,2462,2474.5,1357378
1728309600,2474.55,2519.8,2473.95,2497.3,3108596
1728313200,2497.35,2498.8,2470.05,2472.9,1806941
1728316800,2472.85,2478.3,2457.3,2477.35,1077477
1728320400,2477.3,2480.5,2465.75,2475.45,409502
1728324000,2475.45,2476,2418,2424,2164439
1728327600,2424.05,2448.85,2423.05,2444.5,1087002
1728331200,2444.7,2447.9,2436.3,2440.9,506695
1728334800,2440.95,2456.8,2439.8,2453.55,465922
1728338400,2453.85,2456.75,2410.35,2415.2,1612838
1728342000,2415.2,2432.95,2401.2,2421.1,1655565
1728345600,2421.05,2438.3,2421.05,2435.65,567892
1728349200,2435.65,2438.95,2424.9,2433.4,419866
1728352800,2433.8,2447,2422.4,2444.4,786929
1728356400,2444.4,2446.95,2435,2437.4,380786
1728360000,2437.35,2444.4,2431.6,2436.25,391739
1728363600,2436.25,2437.85,2417.7,2427.1,1085758
1728367200,2427.1,2438.15,2414.35,2434.1,1042056
1728370800,2434.05,2434.55,2408.8,2427.05,1008375
1728374400,2427,2430.9,2419.45,2425.3,438004
1728378000,2425.5,2435.95,2416.1,2431.75,453293
1728381600,2431.7,2434.45,2426.1,2429.05,298084
1728385200,2429.05,2440.65,2427.4,2438.1,339043
1728388800,2438.15,2441.25,2425.75,2427.4,407284
1728392400,2427.4,2448.55,2418.7,2446.8,1365512
1728396000,2446.8,2451.9,2412.2,2433.75,2282223
1728399600,2434.15,2440.8,2399.3,2418.45,2271681
1728403200,2418.4,2448.95,2410.05,2444.55,1538537
1728406800,2444.55,2444.7,2424.75,2440.85,871791
1728410400,2441.2,2454.9,2425.4,2435.6,1136933
1728414000,2435.45,2442.4,2422.6,2438.4,757392
1728417600,2438.85,2443.6,2433.25,2442.35,315805
1728421200,2442.45,2465.3,2439.05,2455.35,564247
1728424800,2455.05,2458.75,2438.3,2440.2,676206
1728428400,2440.2,2444.7,2432.6,2439.35,475088
1728432000,2439.3,2442.7,2426.05,2436.95,617895
1728435600,2437,2472.85,2433.35,2460.5,1867162
1728439200,2460.6,2461.45,2446.3,2446.3,689828
1728442800,2446.3,2453.5,2439.45,2445.55,813299
1728446400,2445.5,2447.1,2438.7,2444.55,594926
1728450000,2444.25,2451.3,2441.6,2449.7,401348
1728453600,2449.65,2451.5,2441,2442.65,367335
1728457200,2442.8,2442.8,2430.7,2434.75,933216
1728460800,2434.7,2439.25,2428.2,2430.45,594031
1728464400,2430.5,2437.7,2427,2436.45,467282
