t,o,h,l,c,v
1732330800,0.42784,0.43516,0.42141,0.43375,8495982
1732334400,0.43376,0.48019,0.43375,0.45701,20893971
1732338000,0.45699,0.46743,0.45346,0.4666,6178398
1732341600,0.4665,0.47269,0.45876,0.46747,3882403
1732345200,0.46747,0.46899,0.45694,0.46227,7786029
1732348800,0.46234,0.46337,0.45418,0.46187,5945162
1732352400,0.46192,0.46975,0.45983,0.46586,3445406
1732356000,0.46578,0.47999,0.46575,0.47572,6648250
1732359600,0.47574,0.48075,0.46822,0.47007,5121319
1732363200,0.47004,0.47575,0.46415,0.46872,5733476
1732366800,0.46876,0.47333,0.46509,0.46584,3569762
1732370400,0.46581,0.46873,0.4608,0.46646,3158393
1732374000,0.46646,0.46648,0.45505,0.45553,4382495
1732377600,0.4555,0.45902,0.41051,0.43127,18446072
1732381200,0.43141,0.43499,0.41782,0.43206,8002310
1732384800,0.43205,0.43449,0.42628,0.43239,4551346
1732388400,0.43249,0.43332,0.42105,0.4242,2871565
1732392000,0.42412,0.42628,0.41379,0.42598,4446150
1732395600,0.42598,0.43656,0.42407,0.43621,2179481
1732399200,0.43628,0.44333,0.43321,0.43506,2527153
1732402800,0.43506,0.43679,0.42686,0.43046,2236253
1732406400,0.43042,0.44328,0.42775,0.4405,3064081
1732410000,0.44072,0.45102,0.44056,0.44799,4018356
1732413600,0.44795,0.45379,0.44586,0.44626,3371470
1732417200,0.44605,0.44785,0.44044,0.44239,2531185
1732420800,0.44235,0.44383,0.4329,0.43803,4229252
1732424400,0.438,0.43962,0.42987,0.43547,2596235
1732428000,0.43548,0.44034,0.43278,0.43923,2869944
1732431600,0.43947,0.44106,0.43586,0.439,1870785
1732435200,0.43897,0.43982,0.4274,0.42876,3052815
1732438800,0.42873,0.43293,0.42525,0.43197,2595423
1732442400,0.43198,0.43372,0.42114,0.42317,4045545
1732446000,0.4231,0.42608,0.41426,0.41553,6719312
1732449600,0.4153,0.4209,0.39951,0.41027,13595841
1732453200,0.41019,0.4221,0.40843,0.41855,5972590
1732456800,0.4184,0.41857,0.40566,0.41333,7032065
1732460400,0.41307,0.4146,0.401,0.40211,4511716
1732464000,0.40203,0.4196,0.4,0.41504,6932950
1732467600,0.41504,0.41534,0.40799,0.41139,5117691
1732471200,0.41134,0.42388,0.41072,0.42053,4138857
1732474800,0.42052,0.42114,0.41547,0.41814,1368241
1732478400,0.41814,0.42806,0.41667,0.42781,2076893
1732482000,0.42773,0.42802,0.42134,0.42581,1523012
1732485600,0.42598,0.43149,0.42318,0.43002,2266825
1732489200,0.43001,0.4372,0.4268,0.43055,4442444
1732492800,0.43054,0.43112,0.41976,0.4228,3620116
1732496400,0.42289,0.42406,0.41177,0.4182,3278970
1732500000,0.41814,0.42314,0.41772,0.41943,1438703
1732503600,0.41943,0.42507,0.4187,0.4235,1409794
1732507200,0.42338,0.42762,0.41998,0.4217,1703999
1732510800,0.42172,0.4268,0.42142,0.42461,1633962
1732514400,0.42465,0.42768,0.42215,0.4237,1730001
1732518000,0.42365,0.4296,0.42317,0.42867,2625790
1732521600,0.42865,0.43604,0.42753,0.43293,2671568
1732525200,0.43285,0.43778,0.43135,0.43199,3044475
1732528800,0.43204,0.43312,0.42711,0.43045,2949294
1732532400,0.43042,0.43043,0.42325,0.42567,2080493
1732536000,0.4256,0.4275,0.42157,0.42283,2183135
1732539600,0.42286,0.42446,0.41418,0.41627,4183313
1732543200,0.41627,0.41989,0.40241,0.40497,4975109
1732546800,0.40508,0.41896,0.3951,0.4145,7431205
1732550400,0.41463,0.42488,0.41272,0.4153,3785397
1732554000,0.41532,0.41549,0.39906,0.4013,4901817
1732557600,0.40137,0.40582,0.39868,0.40294,2784464
1732561200,0.4029,0.4073,0.40028,0.40417,1650844
1732564800,0.40408,0.4089,0.40142,0.4047,1640519
1732568400,0.40468,0.40626,0.39188,0.39703,3383881
1732572000,0.39698,0.39958,0.38034,0.39363,4912714
1732575600,0.39368,0.39724,0.39078,0.39293,2455338
1732579200,0.39285,0.40518,0.3907,0.39981,3699340
1732582800,0.39975,0.40805,0.39967,0.40765,1283135
1732586400,0.40749,0.40899,0.405,0.40745,1058868
1732590000,0.40738,0.40785,0.40252,0.40598,1222280
1732593600,0.40588,0.40804,0.40249,0.40543,1542147
1732597200,0.40543,0.40811,0.4042,0.40753,1114882
1732600800,0.40753,0.409,0.40324,0.40435,1291666
1732604400,0.40435,0.40443,0.39594,0.39826,4354596
1732608000,0.39824,0.39852,0.3852,0.38941,7681523
1732611600,0.38942,0.39382,0.38606,0.39108,3611374
1732615200,0.39115,0.39235,0.37693,0.37782,5218690
1732618800,0.37778,0.38036,0.36501,0.37734,9983574
1732622400,0.37727,0.37989,0.3681,0.37196,4861235
1732626000,0.37195,0.37997,0.36938,0.37742,3926539
1732629600,0.37745,0.38799,0.37192,0.38403,6160779
1732633200,0.3841,0.38575,0.37705,0.3795,3423933
1732636800,0.37948,0.39071,0.37774,0.38865,3114063
1732640400,0.38865,0.38968,0.38442,0.38674,1303390
1732644000,0.38672,0.38751,0.37022,0.37422,3997455
1732647600,0.37428,0.37937,0.37272,0.37889,2741242
1732651200,0.37886,0.38783,0.37812,0.38487,2022792
1732654800,0.38475,0.38671,0.38098,0.38253,1621351
1732658400,0.3826,0.38828,0.38158,0.38202,1398831
1732662000,0.38203,0.38905,0.38068,0.38723,1029355
1732665600,0.38732,0.39326,0.38191,0.3824,2109648
1732669200,0.38234,0.39214,0.3805,0.39096,1966577
1732672800,0.39094,0.39359,0.38627,0.39094,2151797
1732676400,0.39089,0.39205,0.38551,0.38741,1577299
1732680000,0.38742,0.39484,0.38692,0.3895,2295946
1732683600,0.3895,0.39154,0.38654,0.3891,1740993
1732687200,0.38919,0.39503,0.38919,0.39246,1928299
1732690800,0.39246,0.39948,0.39117,0.39758,2531053
1732694400,0.39756,0.39794,0.39351,0.39462,2305311
1732698000,0.3946,0.39505,0.38854,0.39247,2265067
1732701600,0.39247,0.39756,0.39063,0.39521,3035999
1732705200,0.39521,0.39584,0.38932,0.3907,1921138
1732708800,0.39067,0.39107,0.38536,0.39035,2169686
1732712400,0.39034,0.39627,0.38947,0.39626,3146330
1732716000,0.3962,0.3997,0.39116,0.39861,3423822
1732719600,0.3986,0.40429,0.39596,0.4014,3759915
1732723200,0.40138,0.40547,0.39769,0.39962,2827092
1732726800,0.39952,0.40326,0.39722,0.40219,1362621
1732730400,0.4022,0.40276,0.3997,0.40129,965489
1732734000,0.40125,0.40515,0.40011,0.40362,861010
1732737600,0.40366,0.40817,0.4024,0.40348,2026980
1732741200,0.40366,0.40464,0.40008,0.40185,1266090
1732744800,0.40186,0.40627,0.40058,0.40271,1193324
1732748400,0.40284,0.40472,0.40006,0.40132,1342591
1732752000,0.40136,0.41016,0.39728,0.40831,2520958
1732755600,0.40835,0.41186,0.4039,0.41178,3335136
1732759200,0.41178,0.42917,0.41126,0.41527,6441726
1732762800,0.41527,0.41663,0.4035,0.40945,6208440
1732766400,0.40948,0.41331,0.40803,0.41051,2239909
1732770000,0.41062,0.41244,0.40578,0.40725,2069293
1732773600,0.40732,0.40784,0.40222,0.40601,2495980
1732777200,0.40604,0.40764,0.40102,0.40302,2041178
1732780800,0.40317,0.40699,0.39869,0.40561,2643729
1732784400,0.40547,0.4073,0.40144,0.40153,1607396
1732788000,0.40162,0.40564,0.39826,0.39935,2455317
1732791600,0.39939,0.40333,0.39482,0.402,3353425
1732795200,0.40199,0.40356,0.39843,0.40077,1540977
1732798800,0.40093,0.40332,0.39706,0.4025,1572124
1732802400,0.40245,0.40503,0.39905,0.39981,2640167
1732806000,0.39992,0.40134,0.39137,0.39295,3730327
1732809600,0.39294,0.3974,0.39294,0.39569,2089358
1732813200,0.39568,0.39892,0.39568,0.39629,797499
1732816800,0.39633,0.40027,0.39614,0.40007,773108
1732820400,0.40006,0.4009,0.39789,0.39917,485407
1732824000,0.39922,0.39927,0.39624,0.39692,378645
1732827600,0.39694,0.40107,0.39693,0.4004,739114
1732831200,0.40043,0.40442,0.40007,0.40427,1303387
1732834800,0.40424,0.40436,0.40168,0.40194,1376504
1732838400,0.40196,0.40342,0.3998,0.40023,1178342
1732842000,0.40028,0.4042,0.40008,0.40414,1009357
1732845600,0.40413,0.40859,0.4041,0.40789,1866721
1732849200,0.4079,0.40848,0.40536,0.40726,1018726
1732852800,0.40717,0.40772,0.40434,0.40566,963172
1732856400,0.40569,0.4072,0.40455,0.40457,637878
1732860000,0.40462,0.40615,0.40338,0.40459,768347
1732863600,0.40464,0.40811,0.4004,0.40079,1916905
1732867200,0.4008,0.40606,0.4008,0.40523,1090481
1732870800,0.40542,0.41254,0.40517,0.40894,2205173
1732874400,0.40894,0.4147,0.40894,0.41442,3228708
1732878000,0.41441,0.41612,0.41114,0.41386,2702190
1732881600,0.41387,0.41648,0.40926,0.41146,1956659
1732885200,0.41144,0.41986,0.4097,0.41986,1869491
1732888800,0.41987,0.42241,0.41592,0.41994,3752307
1732892400,0.41987,0.42508,0.41571,0.41844,4562269
1732896000,0.41846,0.42543,0.41552,0.41835,2815393
1732899600,0.4184,0.42576,0.41582,0.42064,3120558
1732903200,0.42066,0.43,0.42066,0.4276,3183878
1732906800,0.42764,0.43438,0.42293,0.43437,2868427
1732910400,0.43437,0.43752,0.43136,0.43192,2296072
1732914000,0.43189,0.43428,0.42673,0.43129,1703537
1732917600,0.43128,0.43128,0.42548,0.42675,1277448
1732921200,0.42669,0.42733,0.42427,0.4265,1229634
1732924800,0.42651,0.42705,0.4178,0.41991,2332593
1732928400,0.41986,0.42163,0.41723,0.4197,1581933
1732932000,0.41971,0.42028,0.41424,0.41708,2063853
1732935600,0.41706,0.42397,0.41694,0.42254,1215048
1732939200,0.42255,0.42341,0.42064,0.42219,1251511
1732942800,0.42225,0.42921,0.42138,0.42921,2788484
1732946400,0.42921,0.4345,0.42509,0.42601,5880443
1732950000,0.4259,0.43193,0.42405,0.43174,3372012
1732953600,0.43165,0.43588,0.42843,0.43323,4052786
1732957200,0.43313,0.43313,0.42719,0.43075,2198755
1732960800,0.43067,0.43068,0.41938,0.42055,2777705
1732964400,0.42054,0.42588,0.41886,0.4226,1997361
1732968000,0.42249,0.426,0.42177,0.42377,1320239
1732971600,0.42366,0.42476,0.42028,0.42129,1308427
1732975200,0.42122,0.42422,0.41821,0.41902,1701937
1732978800,0.4191,0.42405,0.41749,0.42304,1995310
1732982400,0.42306,0.4292,0.42227,0.4276,2181248
1732986000,0.42758,0.42846,0.4252,0.42539,773216
1732989600,0.42535,0.42683,0.42219,0.42447,1510265
1732993200,0.42454,0.42702,0.42279,0.42634,478291
1732996800,0.42626,0.42846,0.42611,0.42834,478201
1733000400,0.42832,0.43,0.42747,0.42825,864221
1733004000,0.42823,0.42832,0.42064,0.42158,987274
1733007600,0.42165,0.42353,0.42116,0.42183,808056
1733011200,0.42193,0.43522,0.42117,0.43054,4651181
1733014800,0.43054,0.43761,0.42456,0.42637,6091387
1733018400,0.42638,0.42831,0.4168,0.4183,3126793
1733022000,0.41835,0.42683,0.41798,0.4249,1847670
1733025600,0.42502,0.43037,0.42429,0.42907,1760546
1733029200,0.42905,0.432,0.42636,0.42667,2018471
1733032800,0.42664,0.42862,0.42553,0.42645,1929843
1733036400,0.42643,0.42878,0.42574,0.42735,931427
1733040000,0.42735,0.4311,0.42695,0.42937,1999467
1733043600,0.42944,0.42962,0.42663,0.42791,1188552
1733047200,0.42788,0.42793,0.42073,0.42335,1550862
1733050800,0.42333,0.4251,0.42307,0.4251,807826
1733054400,0.42508,0.42585,0.42225,0.4228,883131
1733058000,0.42283,0.4267,0.42156,0.42669,3052894
1733061600,0.42667,0.4281,0.4228,0.42616,2045521
1733065200,0.42619,0.43036,0.42536,0.42859,2670384
1733068800,0.4286,0.44377,0.42847,0.43898,7513380
1733072400,0.43899,0.43987,0.43011,0.43613,3711565
1733076000,0.43614,0.43945,0.4325,0.43399,1070780
1733079600,0.43402,0.43581,0.42832,0.43205,2294862
1733083200,0.43201,0.43867,0.42615,0.43634,4466269
1733086800,0.43637,0.45,0.43614,0.44971,4886411
1733090400,0.4497,0.45008,0.44106,0.44297,2994101
1733094000,0.44298,0.44712,0.43904,0.44083,2819577
1733097600,0.44089,0.45389,0.43864,0.44681,6923413
1733101200,0.44686,0.45502,0.44264,0.4511,5536037
1733104800,0.4511,0.46109,0.45024,0.45759,7371419
1733108400,0.45758,0.46399,0.43951,0.44229,7011814
1733112000,0.44227,0.4454,0.43377,0.44001,8503113
1733115600,0.44,0.44295,0.43643,0.43942,2393380
1733119200,0.43941,0.43994,0.43156,0.43775,2719553
1733122800,0.43775,0.44032,0.42716,0.429,4299638
1733126400,0.42904,0.42931,0.40013,0.40969,11471135
1733130000,0.40969,0.41545,0.40712,0.41422,3975678
1733133600,0.41429,0.41438,0.40454,0.40573,3022331
1733137200,0.4056,0.41217,0.40445,0.40906,2329437
1733140800,0.40903,0.41544,0.4076,0.41097,2055533
1733144400,0.41102,0.42205,0.41023,0.41982,3892313
1733148000,0.41982,0.42583,0.41717,0.42272,4078530
1733151600,0.4229,0.438,0.41927,0.4338,6849422
1733155200,0.43382,0.43914,0.4166,0.42516,7105132
1733158800,0.42521,0.42841,0.40761,0.41098,4812330
1733162400,0.41101,0.4237,0.41072,0.42117,1527380
1733166000,0.42114,0.42581,0.41727,0.42482,1686082
1733169600,0.4248,0.42747,0.42186,0.42301,1363906
1733173200,0.42289,0.42505,0.41922,0.42177,1443141
1733176800,0.42156,0.42322,0.41804,0.42244,862718
1733180400,0.42249,0.42619,0.42189,0.4251,771897
1733184000,0.42514,0.42994,0.41953,0.4223,2077741
1733187600,0.4223,0.42314,0.41654,0.41682,1814925
1733191200,0.4168,0.423,0.4152,0.42234,1217090
1733194800,0.42233,0.42553,0.4212,0.42294,802340
1733198400,0.42293,0.42521,0.42148,0.42369,644622
1733202000,0.42363,0.42542,0.42077,0.42296,1024073
1733205600,0.42299,0.42952,0.41609,0.4181,2305164
1733209200,0.41807,0.41979,0.41242,0.41709,2995590
1733212800,0.4171,0.42049,0.4154,0.41921,1281260
1733216400,0.41906,0.41915,0.41489,0.41783,1262913
1733220000,0.41775,0.42162,0.4115,0.41295,2751841
1733223600,0.41289,0.41912,0.41213,0.41904,1392983
1733227200,0.41906,0.4191,0.41324,0.41448,1386551
1733230800,0.4144,0.41549,0.39121,0.3963,8820712
1733234400,0.39633,0.40818,0.3877,0.4069,9815467
1733238000,0.40687,0.40993,0.40327,0.40631,4308677
1733241600,0.40636,0.41233,0.40322,0.4038,3069588
1733245200,0.40376,0.408,0.40005,0.40791,1601829
1733248800,0.40795,0.40939,0.40709,0.40822,884096
1733252400,0.40814,0.40872,0.40222,0.40832,1198139
1733256000,0.40838,0.41307,0.40768,0.41258,1076404
1733259600,0.41254,0.41748,0.41094,0.4125,1355212
1733263200,0.41256,0.41351,0.40812,0.41114,1511305
1733266800,0.41114,0.41196,0.40682,0.40685,1772415
1733270400,0.40689,0.41556,0.40689,0.41445,2450959
1733274000,0.4143,0.41901,0.41256,0.41634,2915619
1733277600,0.4164,0.41912,0.41064,0.41309,2283728
1733281200,0.41298,0.41754,0.4127,0.41601,770559
1733284800,0.41595,0.41707,0.41489,0.41592,710741
1733288400,0.41592,0.4202,0.41542,0.41946,1258821
1733292000,0.41938,0.42063,0.41656,0.41936,1379946
1733295600,0.41939,0.42305,0.41887,0.42101,1671887
1733299200,0.42113,0.42391,0.4189,0.41984,1939451
1733302800,0.41984,0.42142,0.41807,0.41866,1325241
1733306400,0.4187,0.41895,0.41655,0.41769,1106158
1733310000,0.41771,0.42035,0.4172,0.41744,1084233
1733313600,0.41742,0.41803,0.4078,0.41317,3151520
1733317200,0.41315,0.41503,0.40812,0.41233,2314766
1733320800,0.41234,0.41864,0.409,0.4126,2634829
1733324400,0.41259,0.41657,0.40945,0.4134,2306618
1733328000,0.41341,0.41427,0.4004,0.4025,3457852
1733331600,0.40252,0.40895,0.40187,0.4085,2226159
1733335200,0.40859,0.41373,0.40826,0.4125,1989600
1733338800,0.41248,0.41903,0.41164,0.41666,1860444
1733342400,0.4168,0.42437,0.41522,0.41989,2477925
1733346000,0.41993,0.43737,0.41976,0.42274,7003835
1733349600,0.42269,0.42697,0.41831,0.41911,2595693
1733353200,0.41908,0.4339,0.41895,0.43322,4401702
1733356800,0.43313,0.43659,0.42576,0.4258,5650710
1733360400,0.4258,0.42931,0.40723,0.4133,6718903
1733364000,0.41328,0.43624,0.41246,0.4305,6408176
1733367600,0.4305,0.45384,0.4305,0.43596,11658976
1733371200,0.43598,0.46675,0.43566,0.463,7326125
1733374800,0.46321,0.4656,0.44025,0.44745,9183582
1733378400,0.44747,0.44955,0.43429,0.4364,4923391
1733382000,0.43634,0.44409,0.43169,0.44003,3966767
1733385600,0.44007,0.44292,0.43697,0.43813,2060551
1733389200,0.43818,0.44247,0.43536,0.44201,2481490
1733392800,0.44199,0.44846,0.43886,0.44243,3085160
1733396400,0.44256,0.44897,0.44185,0.44653,2073351
1733400000,0.44663,0.45538,0.44526,0.44966,4983506
1733403600,0.44972,0.45578,0.44624,0.45225,2989695
1733407200,0.4523,0.45744,0.44711,0.44995,3932125
1733410800,0.44998,0.4527,0.43548,0.43929,4794474
1733414400,0.4393,0.44292,0.43334,0.43828,2912257
1733418000,0.43835,0.44548,0.43679,0.44419,2496509
1733421600,0.44419,0.44625,0.43823,0.4385,2123604
1733425200,0.43848,0.44214,0.4313,0.43284,3835991
1733428800,0.43279,0.43504,0.42536,0.43344,5630579
1733432400,0.43326,0.43541,0.43174,0.43457,1882973
1733436000,0.43456,0.43684,0.41351,0.43072,9300708
1733439600,0.43074,0.43445,0.42073,0.42723,6210653
1733443200,0.42717,0.43824,0.42245,0.43766,4946316
1733446800,0.43764,0.44051,0.4338,0.43604,2930311
1733450400,0.43612,0.43889,0.43351,0.43728,1389399
1733454000,0.43737,0.43763,0.43288,0.4375,1635018
1733457600,0.43753,0.43851,0.43423,0.43681,1227121
1733461200,0.43687,0.43789,0.43434,0.4358,1772465
1733464800,0.43579,0.43914,0.43532,0.43774,2021845
1733468400,0.43773,0.43822,0.4354,0.437,1342928
1733472000,0.437,0.44162,0.43378,0.43424,2969045
1733475600,0.43423,0.43513,0.42622,0.42875,4530821
1733479200,0.42871,0.42985,0.42345,0.42921,1811975
1733482800,0.42921,0.4315,0.42501,0.42787,1232500
1733486400,0.42779,0.43066,0.4213,0.42227,1663680
1733490000,0.42231,0.43049,0.42001,0.42665,4514370
1733493600,0.42646,0.43389,0.42456,0.43322,3227875
1733497200,0.43318,0.43685,0.42946,0.43261,5071083
1733500800,0.43264,0.43531,0.43157,0.43376,1997338
1733504400,0.43363,0.43999,0.43328,0.43702,3234321
1733508000,0.43705,0.44017,0.43582,0.43855,2202335
1733511600,0.4386,0.44073,0.43736,0.4389,1283026
1733515200,0.43884,0.44158,0.4367,0.43884,1545207
1733518800,0.43866,0.43941,0.43395,0.43403,1094588
1733522400,0.43413,0.43753,0.43282,0.43667,877181
1733526000,0.43667,0.4376,0.43204,0.43495,1192432
1733529600,0.43493,0.44069,0.43334,0.4381,1561482
1733533200,0.43812,0.44044,0.4349,0.43749,1296804
1733536800,0.43744,0.4392,0.43586,0.43687,735381
1733540400,0.43689,0.4372,0.43222,0.43402,1276003
1733544000,0.43408,0.43596,0.43269,0.43437,676256
1733547600,0.43436,0.43534,0.43091,0.43211,1516240
1733551200,0.43211,0.4441,0.43157,0.44266,2910611
1733554800,0.44261,0.45421,0.43865,0.44805,6772196
1733558400,0.44802,0.45005,0.44211,0.44398,2764853
1733562000,0.44394,0.45033,0.44394,0.44928,1636703
1733565600,0.44929,0.45346,0.44549,0.4507,2408602
1733569200,0.45072,0.45328,0.4485,0.45018,1610098
1733572800,0.45013,0.45081,0.4467,0.4482,2294935
1733576400,0.44817,0.44946,0.44566,0.44639,1801800
1733580000,0.44644,0.44936,0.44272,0.44931,2288388
1733583600,0.44936,0.4556,0.44815,0.45287,2821388
1733587200,0.45297,0.45956,0.4512,0.45746,3499191
1733590800,0.45759,0.4605,0.45328,0.45775,3939145
1733594400,0.45772,0.46644,0.45717,0.45971,3664771
1733598000,0.45983,0.46495,0.45655,0.46493,1937269
1733601600,0.46494,0.465,0.45799,0.45901,1365834
1733605200,0.45898,0.4625,0.45501,0.45782,1463920
1733608800,0.45783,0.45925,0.45276,0.45276,1162968
1733612400,0.45276,0.45697,0.45205,0.45337,1334470
1733616000,0.45334,0.45688,0.45006,0.45572,2372894
1733619600,0.45566,0.46873,0.45566,0.46216,4447428
1733623200,0.46215,0.46239,0.45939,0.46121,1397924
1733626800,0.46115,0.46938,0.46076,0.46845,2154944
1733630400,0.46845,0.48468,0.46837,0.47495,9180097
1733634000,0.4749,0.47782,0.46518,0.46787,5135802
1733637600,0.46782,0.47101,0.46454,0.46839,2675326
1733641200,0.46843,0.46987,0.46515,0.46541,1640948
1733644800,0.46541,0.46664,0.45382,0.45392,5111285
1733648400,0.45393,0.45842,0.44667,0.4493,6371794
1733652000,0.44941,0.45652,0.44921,0.45581,3134481
1733655600,0.45575,0.4618,0.45495,0.45991,2933408
1733659200,0.45983,0.4623,0.45591,0.46102,2145329
1733662800,0.46085,0.46588,0.4595,0.46579,2436286
1733666400,0.46588,0.46588,0.45738,0.45787,3333572
1733670000,0.4579,0.46402,0.45445,0.46129,3249669
1733673600,0.46136,0.4688,0.46022,0.46445,4279836
1733677200,0.46454,0.46838,0.46174,0.4658,1614011
1733680800,0.4659,0.46755,0.4592,0.46245,1893568
1733684400,0.46251,0.46565,0.46094,0.46504,947248
1733688000,0.46511,0.46592,0.46012,0.46031,626331
1733691600,0.46033,0.46508,0.45966,0.46452,818367
1733695200,0.46428,0.46602,0.46237,0.46554,761812
1733698800,0.46549,0.46801,0.46277,0.46662,1074879
1733702400,0.4667,0.46767,0.45524,0.45773,2757119
1733706000,0.45765,0.46133,0.45296,0.4533,2676732
1733709600,0.45337,0.45604,0.44933,0.45362,2505488
1733713200,0.45363,0.45544,0.44542,0.45209,2453134
1733716800,0.45204,0.45435,0.44751,0.45406,1716213
1733720400,0.45383,0.45494,0.45162,0.45329,992469
1733724000,0.45338,0.45338,0.44385,0.44546,3578997
1733727600,0.44544,0.44842,0.43833,0.4462,6085530
1733731200,0.44625,0.44669,0.4326,0.43402,5084793
1733734800,0.43403,0.43869,0.42862,0.43343,5831621
1733738400,0.43343,0.43827,0.43228,0.43775,2177992
1733742000,0.43771,0.43771,0.42733,0.42994,3306704
1733745600,0.42989,0.43508,0.42546,0.43461,3537895
1733749200,0.43459,0.44304,0.43212,0.44092,2569518
1733752800,0.44101,0.44868,0.43888,0.44646,2642681
1733756400,0.44638,0.4478,0.43138,0.43422,6320751
1733760000,0.43425,0.44084,0.43258,0.437,2548885
1733763600,0.43697,0.43978,0.4333,0.43333,975138
1733767200,0.43339,0.43782,0.43339,0.43491,705648
1733770800,0.4349,0.43718,0.4322,0.43305,1205933
1733774400,0.43295,0.43394,0.4137,0.41587,6537005
1733778000,0.41587,0.42583,0.36958,0.41712,21884270
1733781600,0.41718,0.42078,0.3855,0.41258,14868932
1733785200,0.41254,0.41728,0.40854,0.41395,3225141
1733788800,0.41394,0.42314,0.40478,0.41858,5165603
1733792400,0.41858,0.41934,0.40511,0.41364,3306431
1733796000,0.4136,0.41363,0.39639,0.39662,4993857
1733799600,0.39663,0.40221,0.38688,0.40073,9265146
1733803200,0.4007,0.40457,0.39036,0.40387,5030494
1733806800,0.40395,0.40812,0.40152,0.40651,3421143
1733810400,0.40645,0.41356,0.40386,0.41123,3023987
1733814000,0.41115,0.41146,0.40612,0.4092,2504171
1733817600,0.40916,0.4116,0.40459,0.41009,2414571
1733821200,0.41008,0.4156,0.40751,0.41072,2287753
1733824800,0.4107,0.41569,0.41058,0.41228,1819420
1733828400,0.41224,0.4133,0.40701,0.40952,1891767
1733832000,0.40952,0.4107,0.39265,0.39451,6277299
1733835600,0.39456,0.40388,0.39421,0.40037,4366078
1733839200,0.40028,0.40681,0.39792,0.40108,4185532
1733842800,0.40103,0.40263,0.37218,0.37298,10972043
1733846400,0.373,0.38813,0.36849,0.3872,11984938
1733850000,0.38729,0.38748,0.36662,0.36689,7342455
1733853600,0.36686,0.3816,0.36508,0.3787,4593303
1733857200,0.37876,0.38628,0.37821,0.38481,1793998
1733860800,0.38485,0.39224,0.38339,0.38977,1749387
1733864400,0.38978,0.39916,0.38968,0.39244,2477423
1733868000,0.39246,0.39572,0.38992,0.39273,1093877
1733871600,0.3928,0.39721,0.39144,0.39377,1666038
1733875200,0.39372,0.39826,0.38446,0.38809,3102726
1733878800,0.38811,0.38836,0.37616,0.37661,3282974
1733882400,0.37669,0.38929,0.37501,0.3878,2257660
1733886000,0.38771,0.39258,0.38715,0.39026,1771853
1733889600,0.39023,0.39213,0.38669,0.39021,1234956
1733893200,0.39036,0.39219,0.38818,0.39136,1014065
1733896800,0.39141,0.39452,0.38955,0.39215,1488052
1733900400,0.39218,0.39381,0.38624,0.38646,1656516
1733904000,0.3867,0.39936,0.38619,0.3963,3030249
1733907600,0.39647,0.40089,0.39368,0.40011,2147756
1733911200,0.4001,0.4008,0.39667,0.40058,1259070
1733914800,0.40058,0.40525,0.39939,0.40195,2740444
1733918400,0.40206,0.40558,0.40073,0.40309,1896664
1733922000,0.4032,0.40948,0.40041,0.4063,3843447
1733925600,0.40626,0.40892,0.40162,0.40827,2548205
1733929200,0.40832,0.41925,0.4077,0.41305,5975717
1733932800,0.41304,0.41856,0.40905,0.41151,4238994
1733936400,0.41147,0.41461,0.40518,0.40594,2427524
1733940000,0.40594,0.41242,0.40526,0.41051,1639171
1733943600,0.41059,0.41609,0.41039,0.41496,684650
1733947200,0.41503,0.41824,0.41449,0.41598,1004261
1733950800,0.416,0.41858,0.414,0.41748,629049
1733954400,0.41745,0.41863,0.41578,0.4164,639818
1733958000,0.41635,0.41782,0.41316,0.41392,900152
1733961600,0.41392,0.41472,0.40723,0.40937,1753842
1733965200,0.40942,0.41195,0.40701,0.4084,1364985
1733968800,0.40839,0.41848,0.40839,0.41783,1240490
1733972400,0.41784,0.42224,0.4143,0.41568,2705826
1733976000,0.41567,0.41883,0.41436,0.41644,1482803
1733979600,0.41652,0.42406,0.41574,0.4186,3038127
1733983200,0.41862,0.41989,0.41538,0.41759,1113814
1733986800,0.41758,0.41854,0.41312,0.41382,1154368
1733990400,0.41383,0.41825,0.41378,0.41678,1090468
1733994000,0.41682,0.41857,0.41442,0.41486,711486
1733997600,0.4149,0.415,0.41009,0.41177,1983911
1734001200,0.41177,0.41217,0.40792,0.41062,2383879
1734004800,0.41063,0.41715,0.41057,0.41617,2097530
1734008400,0.41613,0.41864,0.40823,0.41124,4320845
1734012000,0.41114,0.41635,0.40913,0.41598,2942116
1734015600,0.41599,0.41776,0.41159,0.41492,2335741
1734019200,0.41493,0.41862,0.41233,0.41287,2065591
1734022800,0.41293,0.4155,0.4108,0.41537,1002867
1734026400,0.41536,0.41638,0.41202,0.41238,1345680
1734030000,0.41238,0.41469,0.40114,0.40177,4139751
1734033600,0.40178,0.40954,0.40169,0.4086,1619707
1734037200,0.40864,0.4089,0.40401,0.40528,592322
1734040800,0.4054,0.40798,0.40148,0.40729,1282483
1734044400,0.40726,0.40781,0.40409,0.40612,1350352
1734048000,0.40608,0.40984,0.40484,0.40719,1256919
1734051600,0.4072,0.40736,0.39904,0.40383,2885565
1734055200,0.40382,0.40919,0.40349,0.40644,1553201
1734058800,0.40635,0.40909,0.40585,0.40761,773398
1734062400,0.40761,0.40802,0.40452,0.40736,884834
1734066000,0.40736,0.40896,0.40638,0.40669,661178
1734069600,0.4067,0.40821,0.40251,0.40251,1335782
